@ATTRIBUTE Fwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Bytes/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Packet/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Bulk_Rate_Avg NUMERIC
@ATTRIBUTE Fwd_Act_Data_Pkts NUMERIC
@ATTRIBUTE Active_Mean NUMERIC
@ATTRIBUTE Active_Std NUMERIC
@ATTRIBUTE Idle_Mean NUMERIC
@ATTRIBUTE Idle_Std NUMERIC
@ATTRIBUTE class {video,http,dns,ftp,ssh}
@DATA

0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,40.0,56.0,40.0,0.0,56.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,40.0,96.0,40.0,0.0,96.0,0.0,1.36E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,40.0,96.0,40.0,0.0,96.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,41.0,297.0,41.0,0.0,297.0,0.0,3.38E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,126.333333333,147.801668913,21845.3333333,1.0,189.5,41.0,297.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
2,1,1,41.0,57.0,41.0,0.0,57.0,0.0,4.9E7,1000000.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,500000.0,500000.0,46.3333333333,9.23760430703,85.3333333333,1.0,69.5,41.0,57.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
27534,1,1,44.0,72.0,44.0,0.0,72.0,0.0,4212.973051499964,72.63746640517179,27.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,36.3187332026,36.3187332026,53.3333333333,16.1658075373,261.333333333,1.0,80.0,44.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
782,1,1,28.0,107.0,28.0,0.0,107.0,0.0,172634.27109974425,2557.544757033248,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1278.77237852,1278.77237852,54.3333333333,45.610671266,2080.33333333,1.0,81.5,28.0,107.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21640,1,1,66.0,150.0,66.0,0.0,150.0,0.0,9981.515711645103,92.42144177449168,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,46.2107208872,46.2107208872,94.0,48.4974226119,2352.0,1.0,141.0,66.0,150.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,40.0,96.0,40.0,0.0,96.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21371,1,1,63.0,79.0,63.0,0.0,79.0,0.0,6644.518272425249,93.58476440035562,21.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,46.7923822002,46.7923822002,68.3333333333,9.23760430703,85.3333333333,1.0,102.5,63.0,79.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
14,1,1,45.0,61.0,45.0,0.0,61.0,0.0,7571428.571428572,142857.14285714287,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,71428.5714286,71428.5714286,50.3333333333,9.23760430703,85.3333333333,1.0,75.5,45.0,61.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
2,1,1,40.0,56.0,40.0,0.0,56.0,0.0,4.8E7,1000000.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,500000.0,500000.0,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22674,1,1,52.0,164.0,52.0,0.0,164.0,0.0,9526.329716856311,88.20675663755844,22.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,44.1033783188,44.1033783188,89.3333333333,64.6632301492,4181.33333333,1.0,134.0,52.0,164.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22153,1,1,44.0,151.0,44.0,0.0,151.0,0.0,8802.419536857311,90.28122601904934,22.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.1406130095,45.1406130095,79.6666666667,61.7764788033,3816.33333333,1.0,119.5,44.0,151.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
48763,2,1,96.0,254.0,48.0,0.0,254.0,0.0,7177.573159977852,61.522055656953015,24.3815,34291.1433536,134.0,0.134,0.0,0.0,0.0,0.0,16,8,41.0147037713,20.5073518857,99.5,103.0,10609.0,0.0,132.666666667,48.0,254.0,0,0,0,1,0.0,0.0,0.0,0.0,dns
22434,1,1,48.0,76.0,48.0,0.0,76.0,0.0,5527.324596594455,89.1503967192654,22.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,44.5751983596,44.5751983596,57.3333333333,16.1658075373,261.333333333,1.0,86.0,48.0,76.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
190,1,1,40.0,56.0,40.0,0.0,56.0,0.0,505263.1578947368,10526.315789473683,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,5263.15789474,5263.15789474,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,42.0,42.0,42.0,0.0,42.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,42.0,0.0,0.0,1.0,63.0,42.0,42.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
56877,1,1,28.0,72.0,28.0,0.0,72.0,0.0,1758.1799321342546,35.163598642685095,56.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,17.5817993213,17.5817993213,42.6666666667,25.4034118443,645.333333333,1.0,64.0,28.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1020330,2,2,68.0,68.0,34.0,4.24264068712,34.0,4.24264068712,133.2902100300883,3.920300295002597,340.11,589086.934137,1020329.0,1020.329,0.0,1020330.0,1020.33,0.0,-2,-2,1.9601501475,1.9601501475,34.6,3.28633534503,10.8,1.0,43.25,34.0,34.0,0,0,0,1,0.0,0.0,0.0,0.0,dns
2,1,1,33.0,61.0,33.0,0.0,61.0,0.0,4.7E7,1000000.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,500000.0,500000.0,42.3333333333,16.1658075373,261.333333333,1.0,63.5,33.0,61.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
53929,1,1,48.0,185.0,48.0,0.0,185.0,0.0,4320.495466261195,37.08579799365833,53.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,18.5428989968,18.5428989968,93.6666666667,79.096986879,6256.33333333,1.0,140.5,48.0,185.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,41.0,77.0,41.0,0.0,77.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,53.0,20.7846096908,432.0,1.0,79.5,41.0,77.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,53.0,37.0,0.0,53.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,42.3333333333,9.23760430703,85.3333333333,1.0,63.5,37.0,53.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
57404,1,1,43.0,235.0,43.0,0.0,235.0,0.0,4842.868092815832,34.840777646157065,57.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,17.4203888231,17.4203888231,107.0,110.851251684,12288.0,1.0,160.5,43.0,235.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
11,1,1,31.0,136.0,31.0,0.0,136.0,0.0,1.5181818181818182E7,181818.18181818182,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,90909.0909091,90909.0909091,66.0,60.6217782649,3675.0,1.0,99.0,31.0,136.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
83489,1,1,40.0,56.0,40.0,0.0,56.0,0.0,1149.8520763214317,23.955251590029825,83.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,11.977625795,11.977625795,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
53539,1,1,39.0,55.0,39.0,0.0,55.0,0.0,1755.7294682381066,37.35594613272568,53.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,18.6779730664,18.6779730664,44.3333333333,9.23760430703,85.3333333333,1.0,66.5,39.0,55.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
30431,1,1,36.0,259.0,36.0,0.0,259.0,0.0,9694.061976274194,65.72245407643521,30.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,32.8612270382,32.8612270382,110.333333333,128.749110029,16576.3333333,1.0,165.5,36.0,259.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,41.0,57.0,41.0,0.0,57.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,46.3333333333,9.23760430703,85.3333333333,1.0,69.5,41.0,57.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21880,1,1,43.0,59.0,43.0,0.0,59.0,0.0,4661.791590493602,91.40767824497257,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.7038391225,45.7038391225,48.3333333333,9.23760430703,85.3333333333,1.0,72.5,43.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22089,1,1,61.0,106.0,61.0,0.0,106.0,0.0,7560.324143238716,90.5428041106433,22.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.2714020553,45.2714020553,76.0,25.9807621135,675.0,1.0,114.0,61.0,106.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
257,1,1,34.0,146.0,34.0,0.0,146.0,0.0,700389.1050583657,7782.101167315174,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,3891.05058366,3891.05058366,71.3333333333,64.6632301492,4181.33333333,1.0,107.0,34.0,146.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
23383,1,1,61.0,106.0,61.0,0.0,106.0,0.0,7141.940726168584,85.53222426549202,23.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,42.7661121327,42.7661121327,76.0,25.9807621135,675.0,1.0,114.0,61.0,106.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
41214,1,1,46.0,74.0,46.0,0.0,74.0,0.0,2911.6319697190274,48.52719949531713,41.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,24.2635997477,24.2635997477,55.3333333333,16.1658075373,261.333333333,1.0,83.0,46.0,74.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
13,1,1,45.0,61.0,45.0,0.0,61.0,0.0,8153846.153846154,153846.15384615384,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,76923.0769231,76923.0769231,50.3333333333,9.23760430703,85.3333333333,1.0,75.5,45.0,61.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22226,1,1,61.0,106.0,61.0,0.0,106.0,0.0,7513.722667146585,89.98470260055791,22.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,44.9923513003,44.9923513003,76.0,25.9807621135,675.0,1.0,114.0,61.0,106.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22029,1,1,65.0,114.0,65.0,0.0,114.0,0.0,8125.652548912797,90.78941395433293,22.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.3947069772,45.3947069772,81.3333333333,28.2901631903,800.333333333,1.0,122.0,65.0,114.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22460,1,1,56.0,72.0,56.0,0.0,72.0,0.0,5699.020480854853,89.04719501335708,22.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,44.5235975067,44.5235975067,61.3333333333,9.23760430703,85.3333333333,1.0,92.0,56.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,38.0,38.0,38.0,0.0,38.0,0.0,7.6E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,38.0,0.0,0.0,1.0,57.0,38.0,38.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21783,1,1,61.0,106.0,61.0,0.0,106.0,0.0,7666.528944589818,91.81471789927926,21.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.9073589496,45.9073589496,76.0,25.9807621135,675.0,1.0,114.0,61.0,106.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
148496,1,1,42.0,98.0,42.0,0.0,98.0,0.0,942.7863376791295,13.468376252558992,148.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,6.73418812628,6.73418812628,60.6666666667,32.3316150746,1045.33333333,1.0,91.0,42.0,98.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
45370,1,1,67.0,130.0,67.0,0.0,130.0,0.0,4342.076261847035,44.081992506061276,45.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,22.040996253,22.040996253,88.0,36.3730669589,1323.0,1.0,132.0,67.0,130.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
28129,1,1,58.0,86.0,58.0,0.0,86.0,0.0,5119.271925770557,71.10099896903552,28.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,35.5504994845,35.5504994845,67.3333333333,16.1658075373,261.333333333,1.0,101.0,58.0,86.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21958,1,1,56.0,72.0,56.0,0.0,72.0,0.0,5829.310501867201,91.08297659167502,21.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.5414882958,45.5414882958,61.3333333333,9.23760430703,85.3333333333,1.0,92.0,56.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,42.0,266.0,42.0,0.0,266.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,116.666666667,129.326460298,16725.3333333,1.0,175.0,42.0,266.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22022,1,1,63.0,79.0,63.0,0.0,79.0,0.0,6448.097357188266,90.81827263645445,22.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,45.4091363182,45.4091363182,68.3333333333,9.23760430703,85.3333333333,1.0,102.5,63.0,79.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
24476,1,1,44.0,324.0,44.0,0.0,324.0,0.0,15035.136460205915,81.71269815329302,24.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,40.8563490766,40.8563490766,137.333333333,161.658075373,26133.3333333,1.0,206.0,44.0,324.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
12,1,1,43.0,88.0,43.0,0.0,88.0,0.0,1.0916666666666666E7,166666.66666666666,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,83333.3333333,83333.3333333,58.0,25.9807621135,675.0,1.0,87.0,43.0,88.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
52933,1,1,40.0,56.0,40.0,0.0,56.0,0.0,1813.6134358528707,37.783613246934806,52.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,18.8918066235,18.8918066235,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,42.0,266.0,42.0,0.0,266.0,0.0,3.08E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,116.666666667,129.326460298,16725.3333333,1.0,175.0,42.0,266.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
3,1,1,33.0,326.0,33.0,0.0,326.0,0.0,1.1966666666666666E8,666666.6666666666,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,333333.333333,333333.333333,130.666666667,169.163628873,28616.3333333,1.0,196.0,33.0,326.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
111,1,1,40.0,56.0,40.0,0.0,56.0,0.0,864864.8648648649,18018.018018018018,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,9009.00900901,9009.00900901,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
22624,1,1,56.0,72.0,56.0,0.0,72.0,0.0,5657.708628005658,88.40169731258841,22.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,44.2008486563,44.2008486563,61.3333333333,9.23760430703,85.3333333333,1.0,92.0,56.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,37.0,37.0,37.0,0.0,37.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
58490,1,1,44.0,118.0,44.0,0.0,118.0,0.0,2769.704222944093,34.19387929560609,58.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,17.0969396478,17.0969396478,68.6666666667,42.72391992,1825.33333333,1.0,103.0,44.0,118.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
13,1,1,43.0,59.0,43.0,0.0,59.0,0.0,7846153.846153847,153846.15384615384,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,76923.0769231,76923.0769231,48.3333333333,9.23760430703,85.3333333333,1.0,72.5,43.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,41.0,69.0,41.0,0.0,69.0,0.0,1.1E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,50.3333333333,16.1658075373,261.333333333,1.0,75.5,41.0,69.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,40.0,96.0,40.0,0.0,96.0,0.0,1.36E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,40.0,56.0,40.0,0.0,56.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,45.3333333333,9.23760430703,85.3333333333,1.0,68.0,40.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
53358,1,1,40.0,96.0,40.0,0.0,96.0,0.0,2548.8211702087783,37.48266426777615,53.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,18.7413321339,18.7413321339,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,45.0,73.0,45.0,0.0,73.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,54.3333333333,16.1658075373,261.333333333,1.0,81.5,45.0,73.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
21726,1,1,46.0,74.0,46.0,0.0,74.0,0.0,5523.336095001381,92.05560158335635,21.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,46.0278007917,46.0278007917,55.3333333333,16.1658075373,261.333333333,1.0,83.0,46.0,74.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
0,1,1,32.0,109.0,32.0,0.0,109.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,57.6666666667,44.4559707276,1976.33333333,1.0,86.5,32.0,109.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
133,1,1,53.0,81.0,53.0,0.0,81.0,0.0,1007518.7969924811,15037.593984962405,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,7518.79699248,7518.79699248,62.3333333333,16.1658075373,261.333333333,1.0,93.5,53.0,81.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
11,2,1,66.0,61.0,33.0,0.0,61.0,0.0,1.1545454545454545E7,272727.2727272727,0.0055,6.36396103068,1.0,0.001,0.0,0.0,0.0,0.0,-2,-1,181818.181818,90909.0909091,40.0,14.0,196.0,0.0,53.3333333333,33.0,61.0,0,0,0,1,0.0,0.0,0.0,0.0,dns
21049,1,1,42.0,105.0,42.0,0.0,105.0,0.0,6983.704689058864,95.01639032733148,21.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,47.5081951637,47.5081951637,63.0,36.3730669589,1323.0,1.0,94.5,42.0,105.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
55,1,1,33.0,49.0,33.0,0.0,49.0,0.0,1490909.0909090908,36363.63636363636,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,18181.8181818,18181.8181818,38.3333333333,9.23760430703,85.3333333333,1.0,57.5,33.0,49.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,37.0,37.0,37.0,0.0,37.0,0.0,7.4E7,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,37.0,0.0,0.0,1.0,55.5,37.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
1,1,1,40.0,96.0,40.0,0.0,96.0,0.0,1.36E8,2000000.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1000000.0,1000000.0,58.6666666667,32.3316150746,1045.33333333,1.0,88.0,40.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
10,1,1,44.0,108.0,44.0,0.0,108.0,0.0,1.5199999999999998E7,199999.99999999997,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,100000.0,100000.0,65.3333333333,36.9504172281,1365.33333333,1.0,98.0,44.0,108.0,0,0,0,0,0.0,0.0,0.0,0.0,dns
