Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.254.200-200.130.99.22-56771-443-6,192.168.254.200,56771,200.130.99.22,443,6,26/01/2022 09:46:56 PM,2005,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,15461.34663341646,997.5062344139652,2005.0,0.0,2005.0,2005.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,498.7531172069826,498.7531172069826,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,1,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082C:0000:0000:0000:2016-58645-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,58645,2800:03F0:4001:082C:0000:0000:0000:2016,443,17,19/01/1970 09:27:24 PM,101569,463,5554,54497.0,6802540.0,1337.0,29.0,117.7041036717063,142.68789892024805,1337.0,28.0,1224.8001440403327,349.33384063041416,6.7511120519056E7,59240.516299264535,16.883144946808592,172.55217329996137,4528.0,0.0,101521.0,219.7424242424243,600.2549862169204,4528.0,0.0,101531.0,18.28399063569238,183.0884649929283,4569.0,0.0,0,0,0,0,12032,134832,4558.477488209985,54682.038811054554,28.0,1337.0,1139.6434031239605,448.60783243990045,201248.9873264258,0,0,0,0,0,0,0,0,11.0,1139.832807046701,117.70410367170626,1224.8001440403314,0,0,0,6857037,6017,67511120,0,0,0,0,0,0,462,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0821:0000:0000:0000:200A-56790-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,56790,2800:03F0:4001:0821:0000:0000:0000:200A,443,6,19/01/1970 09:27:24 PM,316,15,17,1476.0,1755.0,669.0,0.0,98.39999999999999,223.70286414923575,762.0,0.0,103.23529411764706,205.78159824549567,1.0224683544303797E7,101265.82278481014,10.193548387096776,23.554786286214686,121.0,0.0,316.0,22.57142857142857,42.68978311513871,158.0,0.0,279.0,17.437500000000004,33.24448575829281,121.0,0.0,0,0,0,0,488,552,47468.354430379746,53797.468354430384,0.0,762.0,97.9090909090909,208.28246500191207,43381.58522727273,0,0,0,0,0,0,0,0,1.0,100.96875,98.4,103.23529411764706,0,0,0,3231,14,13518828,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2010:0160:0000:0000:0000:0110-56779-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56779,2804:0000:2010:0160:0000:0000:0000:0110,443,6,19/01/1970 09:27:24 PM,5440,11,10,1568.0,2607.0,963.0,0.0,142.5454545454546,312.3809736960187,2264.0,0.0,260.70000000000005,707.9287550468777,767463.2352941176,3860.2941176470586,272.0,1114.6522705357606,4999.0,0.0,5422.0,542.2000000000002,1569.2805711889482,5000.0,0.0,5422.0,602.4444444444443,1651.5457237926469,4999.0,0.0,0,0,0,0,232,212,2022.0588235294117,1838.2352941176468,0.0,2264.0,189.77272727272728,516.265982740549,266530.5649350649,0,0,0,0,0,0,0,0,0.0,198.8095238095238,142.54545454545453,260.7,0,0,0,4175,8,773004,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2000:0161:0000:0000:0000:0008-56737-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56737,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:27:24 PM,5447,11,10,4243.0,607.0,1796.0,0.0,385.72727272727275,713.1991434247648,232.0,0.0,60.699999999999996,94.02015150428598,890398.3844317974,3855.333210941803,272.34999999999997,1105.711786707168,4962.0,0.0,5429.0,542.9,1556.80951878442,4963.0,0.0,5429.0,603.2222222222222,1652.175442997639,5002.0,0.0,0,0,0,0,232,212,2019.4602533504683,1835.8729575913349,0.0,1796.0,220.45454545454547,524.1941413593801,274779.4978354978,0,0,0,0,0,0,0,0,0.0,230.95238095238096,385.72727272727275,60.7,0,0,0,4850,9,897317,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2000:0161:0000:0000:0000:0008-56757-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56757,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:27:24 PM,5816,16,17,7750.0,13658.0,1792.0,0.0,484.37499999999994,779.7383214899726,7060.0,0.0,803.4117647058822,1916.6581287107363,3680880.3301237966,5674.002751031637,181.75,876.8958815599341,4963.0,0.0,5792.0,386.1333333333333,1273.2232924279042,4964.0,0.0,5791.0,361.9375,1243.9928975547514,5004.0,0.0,0,0,0,0,344,352,2751.031636863824,2922.971114167813,0.0,7060.0,629.6470588235293,1447.511467110133,2095289.4474153297,0,0,0,0,0,0,0,0,1.0,648.7272727272727,484.375,803.4117647058823,0,0,0,21408,16,3714087,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0820:0000:0000:0000:200A-36920-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,36920,2800:03F0:4001:0820:0000:0000:0000:200A,443,17,19/01/1970 09:27:24 PM,5099,9,8,2336.0,3496.0,1337.0,30.0,259.55555555555554,415.75266418602513,1337.0,29.0,437.0,589.1807871952377,1143753.6771916063,3333.9870562855463,318.68749999999994,1206.4484914408904,4842.0,0.0,5099.0,637.3750000000001,1699.2554619597372,4842.0,0.0,5035.0,719.2857142857142,1844.7334689403158,4902.0,0.0,0,0,0,0,288,264,1765.051970974701,1568.9350853108451,29.0,1337.0,398.27777777777777,535.7309251695356,287007.62418300647,0,0,0,0,0,0,0,0,0.0,421.70588235294116,259.55555555555554,437.0,0,0,0,5832,17,1143753,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-69.94.68.37-53525-443-6,192.168.254.200,53525,69.94.68.37,443,6,26/01/2022 09:43:55 PM,200836945,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009958327139461319,0.019916654278922637,6.694564833333333E7,1.1559935691601017E8,2.00428288E8,203998.0,2.00632286E8,2.00632286E8,0.0,2.00632286E8,2.00632286E8,2.00632947E8,2.00632947E8,0.0,2.00632947E8,2.00632947E8,0,0,0,0,40,40,0.009958327139461319,0.009958327139461319,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,1025,365,1,20,203998.0,0.0,203998.0,203998.0,2.00428288E8,0.0,2.00428288E8,2.00428288E8,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2000:0161:0000:0000:0000:0008-56777-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56777,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:27:24 PM,5294,9,7,674.0,168.0,592.0,0.0,74.88888888888889,194.7918404633806,137.0,0.0,24.0,51.15010589757692,159047.9788439743,3022.2893842085377,352.9333333333333,1334.6229251668624,5177.0,0.0,5294.0,661.75,1846.6838812159642,5232.0,0.0,5275.0,879.1666666666666,2115.4112996452172,5197.0,0.0,0,0,0,0,192,152,1700.0377786173026,1322.2516055912354,0.0,592.0,49.5294117647059,144.05993442273376,20753.264705882353,0,0,0,0,0,0,0,0,0.0,52.625,74.88888888888889,24.0,0,0,0,842,5,159711,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0809:0000:0000:0000:200E-56752-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,56752,2800:03F0:4001:0809:0000:0000:0000:200E,443,6,19/01/1970 09:27:24 PM,360,11,9,792.0,4976.0,517.0,0.0,72.0,158.08415480369942,2416.0,0.0,552.8888888888888,945.1684300224543,1.6022222222222222E7,55555.555555555555,18.94736842105263,19.41498185597494,48.0,0.0,360.0,36.0,31.867782407245652,89.0,0.0,320.0,40.0,34.690468019739534,87.0,0.0,0,0,0,0,360,296,30555.555555555555,25000.0,0.0,2416.0,274.6666666666667,656.5277856521636,431028.7333333333,0,0,0,0,0,0,0,0,0.0,288.4,72.0,552.8888888888889,0,0,0,5768,8,22531250,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2010:0160:0000:0000:0000:0229-56733-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56733,2804:0000:2010:0160:0000:0000:0000:0229,443,6,19/01/1970 09:27:24 PM,447,25,27,3961.0,104531.0,923.0,0.0,158.44,314.35967722764104,15001.0,0.0,3871.5185185185182,4234.821705177666,2.4271140939597315E8,116331.096196868,8.764705882352942,27.235703211258652,182.0,0.0,443.0,18.458333333333336,37.85323967143616,182.0,0.0,421.0,16.192307692307697,42.36132125490821,202.0,0.0,0,0,0,0,572,552,55928.411633109616,60402.68456375838,0.0,15001.0,2047.018867924529,3540.655162594401,1.2536238980406385E7,0,0,0,0,0,0,0,0,1.0,2086.3846153846152,158.44,3871.5185185185187,0,0,0,108492,30,262692493,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2800:03F0:4001:0822:0000:0000:0000:200E-56739-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56739,2800:03F0:4001:0822:0000:0000:0000:200E,443,6,19/01/1970 09:27:24 PM,170513,15,14,1089.0,933.0,657.0,0.0,72.60000000000001,168.33631303350532,762.0,0.0,66.64285714285717,201.21041689766432,11858.333382205463,170.0750089435996,6089.749999999999,17872.939236040198,58967.0,0.0,170513.0,12179.500000000002,24164.38917959808,59004.0,0.0,170475.0,13113.461538461539,24915.529851264066,59004.0,0.0,0,0,0,0,312,292,87.9698322122067,82.10517673139292,0.0,762.0,67.4,178.8843972687582,31999.6275862069,0,0,0,0,0,0,0,0,0.0,69.72413793103448,72.6,66.64285714285714,0,0,0,2022,13,11863,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082B:0000:0000:0000:2003-57752-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,57752,2800:03F0:4001:082B:0000:0000:0000:2003,443,17,19/01/1970 09:27:24 PM,32739,24,78,4847.0,77865.0,1337.0,30.0,201.95833333333334,365.1362436807326,1337.0,28.0,998.2692307692312,551.9931693788965,2526405.815693821,3115.5502611564193,324.14851485148534,1695.1159570137884,12839.0,0.0,32679.0,1420.8260869565217,3406.573066776719,12902.0,0.0,32701.0,424.68831168831196,1941.7996892447627,12879.0,0.0,0,0,0,0,624,1848,733.0706496838634,2382.479611472556,28.0,1337.0,816.0097087378642,613.8913567920891,376862.5979440321,0,0,0,0,0,0,0,0,3.0,824.0098039215686,201.95833333333334,998.2692307692307,0,0,0,82712,102,2526405,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2800:03F0:4001:0822:0000:0000:0000:200E-53409-443-17,2804:04B0:10AA:2500:3187:AB71:7246:8201,53409,2800:03F0:4001:0822:0000:0000:0000:200E,443,17,19/01/1970 09:27:24 PM,345,10,10,6315.0,4328.0,1337.0,31.0,631.5,645.0488784236087,1337.0,28.0,432.8,548.0186128225938,3.0849275362318844E7,57971.014492753624,18.157894736842106,29.42837473878029,92.0,0.0,282.0,31.333333333333332,60.15604707757982,180.0,0.0,282.0,31.333333333333332,34.655446902326915,92.0,0.0,0,0,0,0,188,188,28985.507246376812,28985.507246376812,28.0,1337.0,570.4761904761905,602.5801705207051,363102.861904762,0,0,0,0,0,0,0,0,1.0,599.0,631.5,432.8,0,0,0,10643,20,30849275,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:0000:2000:0161:0000:0000:0000:0008-56774-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56774,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 09:27:24 PM,5796,18,21,9546.0,17101.0,1796.0,0.0,530.3333333333333,803.1898903746236,5648.0,0.0,814.3333333333334,1570.1985012517794,4597481.021394065,6728.778467908903,152.52631578947367,806.368795542026,4964.0,0.0,5778.0,339.88235294117646,1199.0143807703546,4964.0,0.0,5776.0,288.80000000000007,1116.2204366333267,5004.0,0.0,0,0,0,0,384,432,3105.590062111801,3623.1884057971015,0.0,5648.0,666.175,1255.902125198028,1577290.1480769233,0,0,0,0,0,0,0,0,1.0,683.2564102564103,530.3333333333334,814.3333333333334,0,0,0,26647,20,4630234,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0820:0000:0000:0000:200E-45896-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,45896,2800:03F0:4001:0820:0000:0000:0000:200E,443,17,19/01/1970 09:27:24 PM,317,8,9,1887.0,6667.0,1337.0,71.0,235.875,445.1181023054444,1337.0,42.0,740.7777777777777,601.0860541090971,2.6984227129337538E7,53627.76025236593,19.8125,18.60185922607379,52.0,0.0,317.0,45.285714285714285,37.124629226944414,114.0,3.0,262.0,32.75,39.31829817564045,100.0,0.0,0,0,0,0,272,288,25236.59305993691,28391.16719242902,42.0,1337.0,549.4999999999999,594.765030223256,353745.44117647054,0,0,0,0,0,0,0,0,1.0,581.8235294117648,235.875,740.7777777777778,0,0,0,8554,17,26984227,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0829:0000:0000:0000:2006-33552-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,33552,2800:03F0:4001:0829:0000:0000:0000:2006,443,17,19/01/1970 09:27:24 PM,174,3,5,1582.0,3391.0,1337.0,32.0,527.3333333333334,707.0080150417909,1337.0,29.0,678.2,642.9083916080112,2.8580459770114943E7,45977.011494252874,24.857142857142858,21.751847212199177,63.0,0.0,174.0,87.0,9.899494936611665,94.0,80.0,68.0,17.0,11.803954139750516,25.0,0.0,0,0,0,0,24,40,17241.379310344826,28735.632183908045,29.0,1337.0,701.1111111111112,627.556858867076,393827.6111111112,0,0,0,0,0,0,0,0,1.0,788.75,527.3333333333334,678.2,0,0,0,4973,8,28580459,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:000F:0000:0000:0000:0008-41014-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,41014,2800:03F0:4001:000F:0000:0000:0000:0008,443,6,19/01/1970 09:27:24 PM,116504,83,86,2079.0,150217.0,1400.0,0.0,25.048192771084345,163.25058574686366,2416.0,0.0,1746.709302325581,983.6041392430077,1307216.9195907437,1450.5939710224543,693.4761904761905,2534.084357783664,10234.0,0.0,116504.0,1420.780487804878,3506.162638133986,10273.0,0.0,116462.0,1370.1411764705883,3454.9964962870426,10273.0,0.0,0,0,0,0,2712,2760,712.421891093868,738.1720799285862,0.0,2416.0,895.8588235294121,1115.8426290703715,1245104.7728506788,0,0,0,0,0,0,0,0,1.0,901.1597633136095,25.048192771084338,1746.7093023255813,0,0,0,152296,75,1308160,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082D:0000:0000:0000:2004-38554-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,38554,2800:03F0:4001:082D:0000:0000:0000:2004,443,6,19/01/1970 09:27:24 PM,171197,19,15,923.0,5005.0,517.0,0.0,48.57894736842105,120.54197783781645,2416.0,0.0,333.6666666666668,678.27940583579,34626.7750018984,198.60161100953874,5187.787878787878,16615.90406575425,58900.0,0.0,171197.0,9510.944444444443,21828.076379023798,58944.0,0.0,171159.0,12225.642857142859,24256.104086972045,58937.0,0.0,0,0,0,0,628,488,110.98325321121283,87.61835779832592,0.0,2416.0,169.37142857142865,466.9435717082567,218036.29915966387,0,0,0,0,0,0,0,0,0.0,174.35294117647058,48.578947368421055,333.6666666666667,0,0,0,5928,15,34642,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:00A8:B000:0700:0000:0000:0000:000E-60402-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,60402,2804:00A8:B000:0700:0000:0000:0000:000E,443,17,19/01/1970 09:27:24 PM,200,5,7,1635.0,5983.0,1337.0,31.0,327.0,565.3100918964741,1337.0,28.0,854.7142857142858,620.723425873852,3.809E7,60000.0,18.18181818181818,19.41555140508856,47.0,0.0,166.0,41.5,27.331300737432898,76.0,11.0,154.0,25.666666666666668,47.47069271315373,118.0,0.0,0,0,0,0,160,224,25000.0,35000.0,28.0,1337.0,688.8461538461539,636.2284503428317,404786.641025641,0,0,0,0,0,0,0,0,1.0,746.25,327.0,854.7142857142857,0,0,0,7618,12,38090000,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2603:1056:0C03:1C35:0000:0000:0000:0002-55606-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,55606,2603:1056:0C03:1C35:0000:0000:0000:0002,443,6,19/01/1970 09:27:24 PM,377337,32,36,13278.0,6310.0,3402.0,0.0,414.9375000000001,991.2305788684441,1730.0,0.0,175.27777777777771,395.02040533992755,51911.156340353584,180.2102629744764,5631.89552238806,8546.573426666613,19975.0,0.0,377337.0,12172.161290322583,8937.75759758108,20083.0,1.0,377300.0,10780.0,9277.688581309718,20015.0,0.0,0,0,0,0,652,720,84.80482963504772,95.40543333942868,0.0,3402.0,319.53623188405817,781.6096434265363,610913.6346973573,0,0,0,0,0,0,0,0,1.0,324.2352941176471,414.9375,175.27777777777777,0,0,0,19588,36,51911,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-31.13.85.51-53625-443-6,192.168.254.200,53625,31.13.85.51,443,6,26/01/2022 09:41:19 PM,352665505,48,49,3103.0,6744.0,975.0,0.0,64.64583333333333,142.18724388177384,1400.0,0.0,137.63265306122454,331.4202828910214,27.921642067034597,0.27504816497434303,3673599.010416665,8422237.716741133,2.8612589E7,5.0,3.52665505E8,7503521.382978724,1.0824668551091788E7,2.8612589E7,1478.0,3.52601791E8,7345870.645833333,1.0816466400617424E7,2.8676262E7,5.0,1,0,0,0,984,980,0.136106308440912,0.13894185653343102,0.0,1400.0,101.3367346938776,255.8988985234531,65484.24626551655,0,0,0,48,97,0,0,0,1.0,102.38144329896907,64.64583333333333,137.6326530612245,0,0,0,2879,7,2805,2,163,2,354,1027,862,23,20,1086651.6666666667,3450187.804980532,1.3557912E7,177461.0,2.2412457400000002E7,5784727.880355675,2.8612589E7,5945048.0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2800:03F0:4001:0822:0000:0000:0000:200E-56843-443-17,2804:04B0:10AA:2500:3187:AB71:7246:8201,56843,2800:03F0:4001:0822:0000:0000:0000:200E,443,17,19/01/1970 09:27:24 PM,217,7,7,3040.0,3476.0,1337.0,71.0,434.28571428571433,616.6843369411707,1337.0,30.0,496.5714285714285,609.7274957287223,3.0027649769585256E7,64516.12903225807,16.69230769230769,29.28419543993146,89.0,0.0,214.0,35.666666666666664,70.60500454405953,177.0,0.0,152.0,25.333333333333336,34.436414834687234,89.0,0.0,0,0,0,0,68,116,32258.064516129034,32258.064516129034,30.0,1337.0,523.5333333333334,611.4955748778876,373926.83809523826,0,0,0,0,0,0,0,0,1.0,560.9285714285714,434.2857142857143,496.57142857142856,0,0,0,6516,14,30027649,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0803:0000:0000:0000:2001-53874-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,53874,2800:03F0:4001:0803:0000:0000:0000:2001,443,6,19/01/1970 09:27:24 PM,51855,14,13,1009.0,855.0,655.0,0.0,72.07142857142857,174.39013040426795,762.0,0.0,65.76923076923077,210.00323562830877,35946.388969241154,520.6826728377206,1994.4230769230767,10107.42515648007,51550.0,0.0,51855.0,3988.846153846154,14301.527685566516,51587.0,0.0,51817.0,4318.083333333333,14886.836561560218,51590.0,0.0,0,0,0,0,456,424,269.98360813807733,250.69906469964323,0.0,762.0,66.57142857142857,185.5357464951518,34423.513227513235,0,0,0,0,0,0,0,0,0.0,69.03703703703704,72.07142857142857,65.76923076923077,0,0,0,1864,10,36008,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:04B0:0101:0001:FACE:B00C:3333:7020-56723-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56723,2804:04B0:0101:0001:FACE:B00C:3333:7020,443,6,19/01/1970 09:27:24 PM,112036,8,6,141.0,117.0,39.0,0.0,17.625,19.471132478620753,39.0,0.0,19.5,21.361179742701477,2302.8312328180227,124.95983433896248,8618.153846153848,21035.470071786505,58150.0,0.0,112036.0,16005.142857142857,27332.166046794096,58150.0,0.0,112033.0,22406.6,30720.111243288164,58194.0,0.0,0,0,0,0,160,120,71.40561962226427,53.554214716698205,0.0,39.0,19.8,19.53458471531965,381.6000000000001,0,0,0,0,0,0,0,0,0.0,21.214285714285715,17.625,19.5,0,0,0,258,7,2302,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2800:03F0:4001:082D:0000:0000:0000:2004-56653-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56653,2800:03F0:4001:082D:0000:0000:0000:2004,443,6,19/01/1970 09:27:24 PM,37,4,3,63.0,0.0,39.0,0.0,15.75,19.189841062395487,0.0,0.0,0.0,0.0,1702702.7027027027,189189.1891891892,6.166666666666667,15.105186747162932,37.0,0.0,37.0,12.333333333333334,21.361959960016154,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,60,108108.1081081081,81081.08108108108,0.0,39.0,12.75,18.195368327446094,331.0714285714285,0,0,0,0,0,0,0,0,0.0,14.571428571428571,15.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0818:0000:0000:0000:200A-51992-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,51992,2800:03F0:4001:0818:0000:0000:0000:200A,443,6,19/01/1970 09:27:24 PM,302,15,16,1476.0,1620.0,669.0,0.0,98.39999999999999,223.70286414923575,762.0,0.0,101.25000000000001,208.37642221070342,1.0251655629139071E7,102649.00662251655,10.066666666666665,24.101700230958574,116.0,0.0,302.0,21.571428571428573,42.12566235172367,154.0,0.0,263.0,17.533333333333335,32.719296767387604,116.0,0.0,0,0,0,0,488,520,49668.874172185424,52980.13245033112,0.0,762.0,96.74999999999999,209.58007169483673,43923.8064516129,0,0,0,0,0,0,0,0,1.0,99.87096774193549,98.4,101.25,0,0,0,3096,14,14884615,0,0,0,0,0,0,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2804:04B0:0101:0001:FACE:B00C:3333:7020-56746-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56746,2804:04B0:0101:0001:FACE:B00C:3333:7020,443,6,19/01/1970 09:27:24 PM,173503,33,39,1701.0,238120.0,632.0,0.0,51.54545454545457,150.244611157333,43152.0,0.0,6105.641025641025,11158.855672531026,1382229.7020800794,414.97841535881224,2443.7042253521126,11509.351624277868,58197.0,0.0,173503.0,5421.96875,16806.128568192165,58197.0,0.0,173501.0,4565.815789473685,15521.614312211253,58240.0,0.0,0,0,0,0,672,792,190.19844037278895,224.77997498602332,0.0,43152.0,3285.219178082191,8659.11770468077,7.498031942351598E7,0,0,0,0,0,0,0,0,1.0,3330.847222222222,51.54545454545455,6105.641025641025,0,0,0,239821,40,1382269,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:3187:AB71:7246:8201-2800:03F0:4001:0810:0000:0000:0000:200A-56676-443-6,2804:04B0:10AA:2500:3187:AB71:7246:8201,56676,2800:03F0:4001:0810:0000:0000:0000:200A,443,6,19/01/1970 09:27:24 PM,42,4,3,63.0,0.0,39.0,0.0,15.75,19.189841062395487,0.0,0.0,0.0,0.0,1500000.0,166666.6666666667,7.0,17.146428199482248,42.0,0.0,42.0,14.0,24.24871130596428,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,60,95238.09523809524,71428.57142857143,0.0,39.0,12.75,18.195368327446094,331.0714285714285,0,0,0,0,0,0,0,0,0.0,14.571428571428571,15.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
