NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.397727,0.000000,3.775978,0.000000,5.537909,0.000000,0.000000,0.000000,0.000000,1.550189,4.635177,dns
0.267857,0.000000,2.286648,0.000000,0.115234,0.000000,0.000000,0.000000,0.000000,0.955950,2.772920,dns
0.430195,0.000000,3.813587,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.583777,4.645409,dns
0.413961,0.000000,2.279126,0.000000,0.195166,0.000000,0.000000,0.000000,0.000000,1.046378,2.578509,dns
0.267857,0.000000,2.233995,0.000000,0.180512,0.000000,0.000000,0.000000,0.000000,0.937865,2.701295,dns
0.389610,0.000000,2.730438,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.185895,3.223136,dns
0.259740,0.000000,2.226473,0.000000,0.147207,0.000000,0.000000,0.000000,0.000000,0.930114,2.701295,dns
0.397727,0.000000,2.030904,0.000000,0.175849,0.000000,0.000000,0.000000,0.000000,0.950783,2.261311,dns
0.235390,0.000000,3.211838,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.253070,4.072407,dns
0.300325,0.000000,2.316735,0.000000,0.147873,0.000000,0.000000,0.000000,0.000000,0.986954,2.772920,dns
0.300325,0.000000,2.444607,0.000000,0.000100,0.000000,0.000000,0.000000,0.000000,1.030876,2.946867,dns
0.292208,0.000000,3.520234,0.000000,0.009083,0.015528,10.000000,0.000000,0.000000,1.116136,3.828093,dns
0.292208,0.000000,2.534870,0.000000,0.157198,0.000000,0.000000,0.000000,0.000000,1.056712,3.079886,dns
