NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.754870,4.839123,10.000000,1.368383,0.009042,0.001376,0.209461,0.005755,0.046394,9.912345,4.730829,vod
1.195378,6.579081,9.999454,1.811995,0.006533,0.000987,0.201531,0.004752,0.033153,10.000000,4.205508,vod
1.261009,6.788302,9.989620,1.948298,0.011807,0.001521,0.321431,0.006861,0.060199,9.959059,4.458397,vod
1.573553,7.591152,9.934793,2.624583,0.009064,0.001235,0.241961,0.005530,0.046248,9.908637,4.686406,vod
1.477786,7.220461,9.998508,1.831097,0.011981,0.001471,0.509376,0.008219,0.060255,10.000000,3.656341,vod
1.509084,7.311452,9.939444,2.580296,0.010940,0.001520,0.352689,0.007462,0.055446,9.968199,4.379731,vod
1.021600,6.055912,9.933171,2.621417,0.009589,0.001330,0.302889,0.006468,0.048633,9.940980,4.533395,vod
1.468506,7.360715,9.976579,2.118835,0.012259,0.001558,0.304319,0.006716,0.062728,9.921930,4.634975,vod
1.094435,6.244805,9.984532,1.947261,0.003846,0.000739,0.236973,0.005013,0.019168,10.000000,3.305230,vod
1.101978,6.257172,10.000000,1.407192,0.001196,0.000277,0.040093,0.001402,0.006040,10.000000,3.959704,vod
1.055490,6.170257,10.000000,1.452473,0.008535,0.001247,0.274617,0.006132,0.043247,10.000000,4.056748,vod
1.755349,8.020494,9.929347,2.705407,0.003993,0.000367,0.097181,0.001557,0.020445,9.879090,4.834993,vod
1.406837,7.181872,9.958045,2.389904,0.007537,0.000944,0.194344,0.004145,0.038502,9.914428,4.684761,vod
0.871707,5.340303,10.000000,1.548681,0.006814,0.000863,0.198292,0.004019,0.034644,9.991638,4.297095,vod
0.875289,5.364710,10.000000,1.727490,0.013217,0.001648,0.320190,0.007019,0.067688,9.915726,4.698742,vod
1.620040,7.640086,9.998615,1.817441,0.012833,0.001570,0.585031,0.009065,0.064422,10.000000,3.532160,vod
0.628833,4.252541,10.000000,1.554030,0.003552,0.000754,0.050118,0.002475,0.018761,9.629182,5.963759,vod
1.438786,7.221927,9.977626,2.105762,0.006700,0.000988,0.238156,0.005090,0.033854,10.000000,4.037177,vod
